Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2012-02-14,15.294052124023438,15.297053403511725,15.070102484428554,15.149955437138598,460398400
2012-02-15,14.940117835998535,15.799291913192942,14.916700798790753,15.438150729208543,1506120000
2012-02-16,15.076398849487305,15.156852979462874,14.608685269246525,14.754883739979899,944552000
2012-02-17,15.073700904846191,15.24331483449712,15.019063845007505,15.103420297382057,535805200
2012-02-21,15.45585823059082,15.45585823059082,15.13374180900189,15.21659762697325,605595200
2012-02-22,15.401517868041992,15.475066820881034,15.282337301127642,15.402718699991343,483302400
2012-02-23,15.502090454101562,15.54532042021807,15.295252285112424,15.4627643956951,568027600
2012-02-24,15.682812690734863,15.697522487636089,15.569637838085878,15.600558071659398,415072000
2012-02-27,15.783380508422852,15.865635123855835,15.498789639484276,15.649789906513615,547582000
2012-02-28,16.073081970214844,16.073081970214844,15.786089303320994,15.84943204006486,600387200
2012-02-29,16.284103393554688,16.43930887019748,16.081768885009332,16.25768670221374,952011200
2012-03-01,16.345046997070312,16.457323965328456,16.17393247889705,16.456121530318338,683270000
2012-03-02,16.366369247436523,16.41500055004048,16.28651470221851,16.338150490401866,431712400
2012-03-05,16.005525588989258,16.43541225989742,15.790579848664475,16.373571811353703,809124400
2012-03-06,15.918463706970215,16.02143223906309,15.496981319932576,15.720331248689144,810238800
2012-03-07,15.931370735168457,16.14421295280911,15.709521477758111,16.114793376487665,798520800
2012-03-08,16.270601272583008,16.300620468290038,15.974301999083366,16.05145344833639,516457200
2012-03-09,16.36606788635254,16.443219349172615,16.304225831255934,16.33724791428875,418919200
2012-03-12,16.57110595703125,16.57110595703125,16.421003535610172,16.480443927755204,407282400
2012-03-13,17.054426193237305,17.056827857251935,16.683676926402253,16.737414559541325,690855200
2012-03-14,17.69925880432129,17.853561711343932,17.273572669516867,17.35312739032409,1418844000
2012-03-15,17.578580856323242,18.01237148544299,17.36814021549969,18.00036316296782,1159718000
2012-03-16,17.578880310058594,17.687853028646483,17.35162802233989,17.553363026123847,825487600
2012-03-19,18.045103073120117,18.06521582120701,17.6833605889756,17.963148234004485,901236000
2012-03-20,18.190988540649414,18.219205687489815,17.75629698058509,17.997357989939026,816662000
2012-03-21,18.087114334106445,18.301758606886995,18.054393672002202,18.094319324821154,644042000
2012-03-22,17.992258071899414,18.147162219515884,17.87788080867886,17.94542561600539,623870800
2012-03-23,17.89348602294922,18.066101189051558,17.843952110925944,18.026775149175236,430488800
2012-03-26,18.22161293029785,18.226717670243694,17.86977866966502,18.005767723354168,595742000
2012-03-27,18.446760177612305,18.500796016262232,18.193990644103334,18.1975931402298,607129600
2012-03-28,18.5410213470459,18.655998198603566,18.321573720877613,18.563835550457537,655460400
2012-03-29,18.30807113647461,18.50920654655701,18.22911921531158,18.395730294592383,608238400
2012-03-30,17.998552322387695,18.32907279059882,17.950219253148425,18.27533678098948,731038000
2012-04-02,18.571340560913086,18.575542670727664,18.023472657717214,18.067002411084466,598351600
2012-04-03,18.892248153686523,18.979007824344485,18.687811811742897,18.831606967638905,834559600
2012-04-04,18.741851806640625,18.788382832854378,18.52240422110295,18.743052638347688,572980800
2012-04-05,19.023149490356445,19.05256907803176,18.714542023760604,18.822014102247092,641298000
2012-04-09,19.099700927734375,19.208074037942918,18.771581921252185,18.796497988856053,597536800
2012-04-10,18.865835189819336,19.332947489094753,18.792586060824043,19.210765671733466,889725200
2012-04-11,18.79859733581543,19.11891169125472,18.712738640094198,19.09879895550093,696614800
2012-04-12,18.695632934570312,18.95260627985321,18.627486892624194,18.76257814401631,614336800
2012-04-13,18.169078826904297,18.753571586402398,18.117444635718027,18.735858907267268,859644800
2012-04-16,17.415576934814453,18.320682438247474,17.359139407368723,18.314078660747644,1050786800
2012-04-17,18.303264617919922,18.3122700573331,17.16880530971202,17.379847149077197,1025528000
2012-04-18,18.262439727783203,18.619979916745603,18.093425393356874,18.423947658170604,954531200
2012-04-19,17.635019302368164,18.154067445294498,17.547360146905767,18.0186764079017,834719200
2012-04-20,17.200927734375,17.85056354357917,17.124076074665716,17.753297735897043,1030985200
2012-04-23,17.16249656677246,17.311697928315564,16.709794157051203,17.129775901111575,966529200
2012-04-24,16.819669723510742,17.042118649935354,16.661163099607897,16.88961618627482,1076149200
2012-04-25,18.312271118164062,18.552432749982238,18.192191103878613,18.481585252969314,905777600
2012-04-26,18.243223190307617,18.45306418115573,18.076010935415955,18.440454643064886,536068400
2012-04-27,18.102128982543945,18.19759433453714,18.027079379854328,18.16427244561571,406722400
2012-04-30,17.531150817871094,17.964042075458245,17.501731226017768,17.94602958965595,506144800
2012-05-01,17.475608825683594,17.91480231105857,17.448590907104563,17.558764438248183,610999200
2012-05-02,17.591190338134766,17.633819085041562,17.377446989048035,17.41887490360186,427389200
2012-05-03,17.466297149658203,17.753890724967558,17.420667149173873,17.726872813855444,390549600
2012-05-04,16.968868255615234,17.362431712007805,16.966466591694182,17.32400669251791,529992400
2012-05-07,17.095857620239258,17.194624069143174,16.848191178226088,16.856297196758298,460118400
2012-05-08,17.05683135986328,17.156497230442703,16.77314155367947,17.09885888550261,497252000
2012-05-09,17.08685302734375,17.2309513153478,16.836786488203,16.92234379457419,480704000
2012-05-10,17.127077102661133,17.287985413124073,17.064637033918462,17.24895916772444,333200000
2012-05-11,17.012706756591797,17.24566346955518,16.941859236954542,16.961372365750766,399546000
2012-05-14,16.757829666137695,17.0367161287358,16.739217568798207,16.8884173612446,352626400
2012-05-15,16.606225967407227,16.90792820090662,16.5635972319994,16.85479338767987,476336000
2012-05-16,16.39338493347168,16.717902999924416,16.242083292928445,16.632645522698034,560896000
2012-05-17,15.914270401000977,16.43602013775093,15.914270401000978,16.370275755789343,717220000
2012-05-18,15.922074317932129,16.31323629898238,15.675910060336513,16.029546425340996,732292400
2012-05-21,16.84969139099121,16.857497602073835,16.032243692347404,16.045754257308026,631106000
2012-05-22,16.720306396484375,17.227945802366673,16.58851786341466,17.097957716038934,694870400
2012-05-23,17.12827491760254,17.1955199003169,16.608026123861947,16.736210519421665,584897600
2012-05-24,16.97097396850586,17.30659936312258,16.848190876701924,17.287685854635026,496230000
2012-05-25,16.88001251220703,16.986884980155047,16.765335436188643,16.949059565569122,328507200
2012-05-29,17.17961311340332,17.23154870836759,16.970674711016038,17.13848661213693,380508800
2012-05-30,17.386749267578125,17.41136552271583,17.008195384918956,17.08744869612268,529429600
2012-05-31,17.34351921081543,17.456694011872496,17.15529321644642,17.43387820541214,491674400
2012-06-01,16.840988159179688,17.19102358790048,16.826879580966335,17.08625296543862,520987600
2012-06-04,16.940052032470703,17.036416814541766,16.46603593645482,16.85629679039546,556995600
2012-06-05,16.89622688293457,17.005501040864786,16.76113723025697,16.84939601710603,388214400
2012-06-06,17.155296325683594,17.227043240163226,16.976375543823686,17.04452156514068,401455600
2012-06-07,17.163101196289062,17.331212888251752,17.126476617184228,17.330313466570882,379766800
2012-06-08,17.42127799987793,17.429084212437452,17.081450432299135,17.15950293840875,347516400
2012-06-11,17.146587371826172,17.666834567437853,17.13037533949904,17.643419146933724,591264800
2012-06-12,17.296388626098633,17.3101973928744,17.012399064498858,17.245355669493563,435380400
2012-06-13,17.17630386352539,17.36603046263017,17.122867654429804,17.24715133067012,293580000
2012-06-14,17.15739631652832,17.216536897537956,17.029211896839982,17.148690684483146,345573200
2012-06-15,17.235450744628906,17.25016053892393,17.097957856460308,17.141487624842235,335255200
2012-06-18,17.585182189941406,17.6485248797658,17.122573254372796,17.14028592837568,440412000
2012-06-19,17.634119033813477,17.711870116540336,17.504732164189058,17.513737604466126,361404400
2012-06-20,17.583986282348633,17.689356511654474,17.435685897235498,17.658134871657793,358943200
2012-06-21,17.341718673706055,17.6584305045315,17.33481348875807,17.57497508375543,326351200
2012-06-22,17.474712371826172,17.477413843741314,17.274178183609074,17.38285110397939,284471600
2012-06-25,17.134572982788086,17.405654676903406,17.12256466800231,17.33060351111544,304382400
2012-06-26,17.172414779663086,17.24626358128303,17.031319350993797,17.151399407086252,276536400
2012-06-27,17.24656105041504,17.313806065099772,17.169109761417957,17.261570654579703,202997200
2012-06-28,17.082944869995117,17.231545026253336,16.9796765231406,17.1615985653987,282836400
2012-06-29,17.531753540039062,17.531753540039062,17.23905663281445,17.351631873055407,421500800
2012-07-02,17.78751564025879,17.816034195336833,17.5197365405961,17.553659640826385,400092000
2012-07-03,17.99435806274414,18.01207073828256,17.83195072029605,17.858367425115617,241712800
2012-07-05,18.31046485900879,18.44255315344218,18.001557685412536,18.028875407032803,484383200
2012-07-06,18.188589096069336,18.26544075618663,18.05950363837988,18.22491387051969,418930400
2012-07-09,18.429048538208008,18.429348345423605,18.135452302039525,18.17117585486275,379405600
2012-07-10,18.258535385131836,18.60856913097281,18.171475857876253,18.55153040677901,511957600
2012-07-11,18.14505958557129,18.242023976082265,17.92861480090621,18.195792739892212,469322000
2012-07-12,17.97905158996582,18.11624308217619,17.792326162855407,18.01927867310205,428041600
2012-07-13,18.16126823425293,18.22791200721735,18.01206846145073,18.100628621453826,311427200
2012-07-16,18.219511032104492,18.36090462025804,18.162772109245797,18.16577499148695,301260400
2012-07-17,18.220413208007812,18.357304886317486,18.106635547853653,18.3359897117751,293624800
2012-07-18,18.200000762939453,18.262442446327686,18.118945375180218,18.209907229718816,252700000
2012-07-19,18.441957473754883,18.472877697451825,18.192189210272428,18.35069583870869,436861600
2012-07-20,18.14116096496582,18.44556476243393,18.12314847904381,18.403235821329087,397471200
2012-07-23,18.127052307128906,18.189194186347343,17.64312803408214,17.843962058438585,487975600
2012-07-24,18.039682388305664,18.30265811461018,17.967332680020174,18.23361109427355,565132400
2012-07-25,17.260663986206055,17.43568083529219,17.11146422261362,17.2453545811648,877312800
2012-07-26,17.25796890258789,17.423678964512725,17.122278047500203,17.40446564605853,406632800
2012-07-27,17.56656265258789,17.586676982231246,17.159190562061916,17.26185925660209,403936400
2012-07-30,17.862876892089844,17.99526507722781,17.64643042603413,17.739494149712037,379142400
2012-07-31,18.33509063720703,18.363311001419724,18.09372972762858,18.109039138937923,462327600
2012-08-01,18.21651840209961,18.504412083165494,18.10214107026103,18.489702280672972,384501600
2012-08-02,18.24592399597168,18.332981911151883,18.019572775204345,18.097325444814377,332158400
2012-08-03,18.48338508605957,18.5518309104477,18.35910137232942,18.421243229194495,344920800
2012-08-06,18.68903350830078,18.75868020627407,18.470186944760574,18.53112640264517,302103200
2012-08-07,18.63980484008789,18.762586410010332,18.553646272682176,18.695641171071124,290446800
2012-08-08,18.60826873779297,18.72894995743042,18.525412927198687,18.59415855998646,244706000
2012-08-09,18.714397430419922,18.74454713500617,18.626060808646073,18.627567891342615,221642400
2012-08-10,18.743640899658203,18.745449076738407,18.653195012635788,18.653496107127324,194938800
2012-08-13,18.993871688842773,18.993871688842773,18.790365690729395,18.794587452777748,278832400
2012-08-14,19.044830322265625,19.25346305971474,19.000210369186792,19.05025807420806,340169200
2012-08-15,19.018896102905273,19.114468623135313,18.926038262815872,19.03306686204985,257342400
2012-08-16,19.185020446777344,19.19768251512415,19.008949427212244,19.030356115751253,254534000
2012-08-17,19.539867401123047,19.542279376203176,19.259482543643877,19.295359465363152,442761200
2012-08-20,20.05360984802246,20.05360984802246,19.593837092314708,19.597153961082903,613384800
2012-08-21,19.779556274414062,20.3469614762486,19.606802139403744,20.224556125879943,812719600
2012-08-22,20.1657657623291,20.16968482033548,19.53987255511662,19.730112711883073,565322800
2012-08-23,19.977636337280273,20.196818590871114,19.933014786862188,20.082554059893955,420128800
2012-08-24,19.99542808532715,20.184161202138238,19.764185899643806,19.88357550412123,437340400
2012-08-27,20.371078491210938,20.527550964281875,20.306558955623103,20.501019235415207,427008400
2012-08-28,20.344547271728516,20.383741067106765,20.220031053751924,20.34997341134008,267416800
2012-08-29,20.30445098876953,20.43107649263667,20.2782219606552,20.358116642977684,202806800
2012-08-30,20.015024185180664,20.246569066185167,19.98427229420118,20.219134044958953,302699600
2012-08-31,20.056320190429688,20.157619925043473,19.815428603571934,20.116919052557744,338321200
2012-09-04,20.34967803955078,20.354803086209703,20.034018316869417,20.072006135224402,367892000
2012-09-05,20.206771850585938,20.3912831853312,20.1877771369361,20.36776722425161,336375200
2012-09-06,20.38886833190918,20.449769912624486,20.223953923025825,20.295406689719016,391196400
2012-09-07,20.51459503173828,20.57609881473954,20.373798738718694,20.44253684019277,329666400
2012-09-10,19.980958938598633,20.600519675060816,19.96166312747679,20.514897733469844,487998000
2012-09-11,19.9161376953125,20.202853732150928,19.79282741865032,20.052411137092815,503983200
2012-09-12,20.193504333496094,20.196821203042873,19.77775083711596,20.104866630316423,712233200
2012-09-13,20.591167449951172,20.667143070195017,20.34364369026681,20.422031286078095,598360000
2012-09-14,20.841398239135742,21.01324742318235,20.73919201168585,20.801602263937614,600474000
2012-09-17,21.097667694091797,21.098269882822645,20.94179742061991,21.0847029249453,398031200
2012-09-18,21.16189193725586,21.174554006344277,20.99637370503929,21.100689253110406,373503200
2012-09-19,21.167619705200195,21.224600623327998,21.091342979820325,21.112145869481267,326874800
2012-09-20,21.06511116027832,21.10611474839398,20.911953919048855,21.078979215899157,336568400
2012-09-21,21.107025146484375,21.257166663543938,21.08501626268325,21.176970857304816,571589200
2012-09-24,20.82663345336914,20.95717964168488,20.59177332839705,20.70814875518233,639766400
2012-09-25,20.30655860900879,20.886625790103757,20.290276970598768,20.750350795199637,518789600
2012-09-26,20.054519653320312,20.280937865598656,19.934526260784125,20.161849366608244,576503200
2012-09-27,20.54112434387207,20.56675118745979,19.908900000940896,20.027687408938135,594090000
2012-09-28,20.11240577697754,20.534793023246564,20.101852979130364,20.463641339257144,535110800
2012-10-01,19.87995147705078,20.403338894366662,19.792820873989086,20.234804922509642,543594800
2012-10-02,19.93784523010254,20.089796528308547,19.61645660924983,19.95291927805961,627992400
2012-10-03,20.243555068969727,20.255917655475773,19.977641919520178,20.044874553298047,424281200
2012-10-04,20.103351593017578,20.32796153716761,20.065666495433156,20.23751408270458,370725600
2012-10-05,19.674938201904297,20.07923553160354,19.635443310706535,20.055117386744342,594006000
2012-10-08,19.240188598632812,19.523288162978485,19.178081039394566,19.50278637282007,637994000
2012-10-09,19.170249938964844,19.310141338029226,18.799417454660652,19.254667495668723,838597200
2012-10-10,19.322799682617188,19.445506130165537,19.20491718652936,19.28752494009479,510356000
2012-10-11,18.936588287353516,19.51243534901954,18.936588287353516,19.491331368935498,546081200
2012-10-12,18.98512840270996,19.15607273016671,18.852171882480313,18.98060554633303,460014800
2012-10-15,19.137392044067383,19.148547034281286,18.808466354712944,19.064733255327102,432502000
2012-10-16,19.59052848815918,19.605905240634613,19.02402799525935,19.155780196809832,549771600
2012-10-17,19.43435287475586,19.68097177966871,19.41596196070835,19.562788178627997,389037600
2012-10-18,19.07347297668457,19.357475951465197,18.993879365820092,19.283008998035886,476624400
2012-10-19,18.386072158813477,19.04723855277671,18.379438419980787,19.025532379669066,744086000
2012-10-22,19.11537742614746,19.15607831501467,18.41380958066489,18.463857279401314,546730800
2012-10-23,18.49219512939453,19.11145623446007,18.442149046374777,19.02402291613632,707145600
2012-10-24,18.59680938720703,18.88985797109237,18.410187210016378,18.735797463280317,558527200
2012-10-25,18.377029418945312,18.752687482989007,18.256734918421248,18.692388075343196,656325600
2012-10-26,18.21000099182129,18.511491538312956,17.81806456948674,18.37370942791068,1018432800
2012-10-31,17.94830322265625,18.148492337825818,17.71856821576731,17.935037358793803,510003200
2012-11-01,17.985084533691406,18.179845894004313,17.913631781652665,18.035734402336935,361298000
2012-11-02,17.389949798583984,17.997452183835044,17.32814492432514,17.96549430590644,599373600
2012-11-05,17.625709533691406,17.720678245409292,17.414062721966115,17.592545677680192,529135600
2012-11-06,17.572345733642578,17.81022157989291,17.489135800732267,17.79484644396999,374917200
2012-11-07,16.899986267089844,17.40092784002568,16.831840006759464,17.379727464194335,793648800
2012-11-08,16.286680221557617,17.02809978563521,16.212175625000754,16.979639933417687,1056146000
2012-11-09,16.568647384643555,16.805489214901737,16.164622324798508,16.367543881182215,929913600
2012-11-12,16.44053077697754,16.79397700687605,16.3139318873405,16.783376013856067,515802000
2012-11-13,16.442651748657227,16.672224556477193,16.244576216199253,16.32180786535369,532949200
2012-11-14,16.260334014892578,16.58046509097107,16.239133634867613,16.52140584966097,477170400
2012-11-15,15.91929817199707,16.339677571874425,15.828439208525731,16.28001341675422,789910800
2012-11-16,15.981694221496582,16.05195939197703,15.317506312507705,15.9065830656392,1266893600
2012-11-19,17.134105682373047,17.187712379529373,16.35119428219876,16.37633162093832,823317600
2012-11-20,16.98811912536621,17.322485610490386,16.796405106326795,17.321274114276388,642754000
2012-11-21,17.012042999267578,17.18376810337375,16.857579690721472,17.08927465354063,373002000
2012-11-23,17.308853149414062,17.323997659155495,17.039302550312254,17.177712338102932,272826400
2012-11-26,17.854928970336914,17.86916284005351,17.37579265339841,17.442120868792546,630579600
2012-11-27,17.711063385009766,17.88188111297726,17.56932156562734,17.855530666450814,533330000
2012-11-28,17.655344009399414,17.74196359925514,17.331880852845828,17.483617178741508,520864400
2012-11-29,17.849773406982422,17.9978751583431,17.725296637113985,17.875821380551574,514698800
2012-11-30,17.72620964050293,17.820704743840892,17.647463990635494,17.771942417274595,391319600
2012-12-03,17.75376319885254,18.008172497723464,17.7328652979363,17.979703151436567,364280000
2012-12-04,17.440601348876953,17.6208069512728,17.327935443042854,17.6208069512728,557068400
2012-12-05,16.31817626953125,17.240708708614758,16.317569712742163,17.2304118005632,1044638000
2012-12-06,16.5740966796875,16.757935114318606,15.70759244629523,16.019849444491292,1177212400
2012-12-07,16.1503849029541,16.815177481957445,16.051952886732245,16.76066178604517,787040800
2012-12-10,16.046512603759766,16.309703378080105,15.796949144968627,15.900529682874707,630484400
2012-12-11,16.396923065185547,16.644365903050012,16.275170125359608,16.347858278652794,592345600
2012-12-12,16.324539184570312,16.597119385154325,16.24185658303428,16.590152876980774,487144000
2012-12-13,16.042564392089844,16.283344759890884,15.924748434852825,16.086783184755113,625259600
2012-12-14,15.439866065979004,15.692457422944814,15.312359699748752,15.590088395768023,1009579200
2012-12-17,15.713647842407227,15.749083687906683,15.180602664570966,15.413809929874331,757607200
2012-12-18,16.17007827758789,16.200364069492036,15.75666363122105,15.900525995221189,625685200
2012-12-19,15.940195083618164,16.164014503798224,15.91566269593346,16.09647482026407,449369200
2012-12-20,15.801484107971191,16.05801232055667,15.715167039775551,16.051954840553062,481689600
2012-12-21,15.728797912597656,15.739094821136202,15.453490669176324,15.52103036646434,596268400
2012-12-24,15.754230499267578,15.87779981507812,15.710011718760372,15.759683038191048,175753200
2012-12-26,15.53708553314209,15.73273815865728,15.480146819644467,15.718805141269959,302436400
2012-12-27,15.599475860595703,15.635516663352094,15.284493284275426,15.55343899998838,455120400
2012-12-28,15.433808326721191,15.581911748302355,15.389287044568583,15.455010323686002,354278400
2012-12-31,16.1176815032959,16.21550862274969,15.415938805245448,15.462276519868425,659492400
2013-01-02,16.628313064575195,16.80912523764561,16.404192731860814,16.77338690758647,560518000
2013-01-03,16.418426513671875,16.64769691728195,16.385111176247932,16.593483674361224,352965200
2013-01-04,15.961102485656738,16.313337446385667,15.925666613740198,16.263061145181457,594333600
2013-01-07,15.867213249206543,16.030760434206464,15.603718405615012,15.809667970696157,484156400
2013-01-08,15.909911155700684,16.109198231657178,15.786948338340704,16.028029605872742,458707200
2013-01-09,15.661255836486816,15.900823098331607,15.627636419040146,15.824802939535546,407604400
2013-01-10,15.85539436340332,16.013186455618097,15.613402493093,16.008038002151096,601146000
2013-01-11,15.758180618286133,15.910219383248654,15.719412730815025,15.779380998004248,350506800
2013-01-14,15.196356773376465,15.370504888795743,15.098227207252927,15.224522035704366,734207600
2013-01-15,14.716923713684082,15.11277091250293,14.639994491181639,15.09187300129981,876772400
2013-01-16,15.327804565429688,15.429266180033617,14.91620956444443,14.981022198310955,690804800
2013-01-17,15.224526405334473,15.468941364351837,15.204841610014297,15.455614903493748,453678400
2013-01-18,15.143354415893555,15.210590020142332,15.034321389363392,15.098529062242998,472922800
2013-01-22,15.287823677062988,15.382014676238198,15.041289860974395,15.281463726369106,461546400
2013-01-23,15.567669868469238,15.597350711050964,15.287820768781094,15.410178627025228,861509600
2013-01-24,13.6441650390625,14.105431314483837,13.636591974447711,13.931888117420609,1460852400
2013-01-25,13.322517395019531,13.81770468720602,13.174718109348024,13.680203926878917,1208026400
2013-01-28,13.623870849609375,13.726239846486322,13.20076593499442,13.260430906352767,785517600
2013-01-29,13.879487991333008,13.937942266575734,13.693224937019071,13.886454497419797,571158000
2013-01-30,13.835877418518066,14.01063209106032,13.765309792767903,13.841025872555905,417155200
2013-01-31,13.795295715332031,13.910082161547175,13.779850350299363,13.840423549074986,319334400
2013-02-01,13.738658905029297,13.916139065594276,13.579048718890816,13.90493312942241,539484400
2013-02-04,13.396418571472168,13.80892332590397,13.386726601796012,13.747441106384555,477117200
2013-02-05,13.866467475891113,13.924012732489295,13.393388757637098,13.448813491667321,573347600
2013-02-06,13.851629257202148,14.128751353969063,13.707160344660018,13.824976338487131,593706400
2013-02-07,14.263492584228516,14.31771592966334,13.833960195267974,14.112090539477393,704580800
2013-02-08,14.469419479370117,14.58609342841157,14.264400989007475,14.439565655694308,633158400
2013-02-11,14.620217323303223,14.772839567991873,14.416724793179764,14.515728898010574,517490400
2013-02-12,14.253737449645996,14.694845109817045,14.248863223992542,14.607414907341528,609053200
2013-02-13,14.226628303527832,14.428599602274774,14.111172903453117,14.232721087019643,475207600
2013-02-14,14.213835716247559,14.367674854500095,14.135545474060264,14.150776620882038,355275200
2013-02-15,14.017959594726562,14.322592345084248,14.010648252534434,14.282684195557561,391745200
2013-02-19,14.01278018951416,14.096250536816294,13.82573737018247,14.046595555527391,435783600
2013-02-20,13.673418998718262,13.942713569090461,13.671894582391793,13.942713569090461,476302400
2013-02-21,13.588422775268555,13.683164333551067,13.489722128101874,13.586594940314225,447182400
2013-02-22,13.733125686645508,13.757190963808734,13.60487542762607,13.685603597277082,330654800
2013-02-25,13.489113807678223,13.864420307639834,13.48210670021708,13.825732354209153,372579200
2013-02-26,13.677074432373047,13.755364679108048,13.332535198710586,13.520188079495991,501499600
2013-02-27,13.543034553527832,13.78278031597859,13.42361924119338,13.660622030665992,587350400
2013-02-28,13.446467399597168,13.643563683298234,13.446467399597168,13.527194757547162,322515200
2013-03-01,13.113503456115723,13.348374984190448,13.098576542530607,13.342890665313563,552448400
2013-03-04,12.796075820922852,13.044350642049402,12.764089114994677,13.032165075323293,582755600
2013-03-05,13.133912086486816,13.257288102205889,12.817399719343706,12.839637971839126,638433600
2013-03-06,12.966974258422852,13.259117127382346,12.929504046490722,13.236573828351126,460250000
2013-03-07,13.116851806640625,13.16041479653976,12.82684185562239,12.93163527846996,468473600
2013-03-08,13.151585578918457,13.26460390093401,13.056844799637455,13.093096466020704,391482000
2013-03-11,13.338932991027832,13.373661864496775,12.95113577857843,13.09157162156327,474236000
2013-03-12,13.05135726928711,13.369698293757795,13.025159113613066,13.26977908442072,465911600
2013-03-13,13.04892349243164,13.236272159524846,12.957839202634494,13.05197069842582,405549200
2013-03-14,13.175344467163086,13.240534815822336,13.112893837673843,13.185396340614327,303875600
2013-03-15,13.515315055847168,13.532679085346015,13.320044968655269,13.340760436434602,643960800
2013-03-18,13.882697105407715,13.935701873358234,13.440370852640529,13.447986424119238,606197200
2013-03-19,13.84522533416748,14.042626574632664,13.662749374783829,13.99784422374426,526775200
2013-03-20,13.77181625366211,13.940888198425876,13.695963110413654,13.934491180597012,308660800
2013-03-21,13.79161548614502,13.95154741733082,13.711498217760774,13.715153888429054,383255600
2013-03-22,14.071271896362305,14.077058822759726,13.803195825498824,13.847976581497983,395105200
2013-03-25,14.122143745422363,14.316195291736637,14.067310306029894,14.155957482792797,501135600
2013-03-26,14.047812461853027,14.190988835983045,14.029229875121445,14.178803266501381,294294000
2013-03-27,13.77181625366211,13.915602732735085,13.73069117312345,13.905245811194254,331237200
2013-03-28,13.48485279083252,13.763895837222421,13.453171122170673,13.70296961390779,442839600
2013-04-01,13.065982818603516,13.51653409053052,13.030341247377836,13.46169984027942,389732000
2013-04-02,13.092788696289062,13.347156332770618,12.98951803893619,13.026074743712273,529519200
2013-04-03,13.159805297851562,13.320955748169373,13.10862673394262,13.14091767049081,363216000
2013-04-04,13.029729843139648,13.251502308838798,12.954485991381933,13.213728673445754,358447600
2013-04-05,12.892035484313965,12.945346120041888,12.784804121049099,12.931636950365334,383695200
2013-04-08,12.983732223510742,13.023029466780848,12.870409675746174,12.942302098751592,300829200
2013-04-09,13.007189750671387,13.053493292532785,12.878330187299333,12.98830292949613,306614000
2013-04-10,13.2725191116333,13.314254267861088,12.977634926278329,13.041303287538076,375928000
2013-04-11,13.23108959197998,13.342584263592327,13.135738761176743,13.212506197679666,328364400
2013-04-12,13.093092918395996,13.225607304320178,13.071463942825638,13.225607304320178,238613200
2013-04-15,12.789986610412598,13.03491087583635,12.780847432815008,13.007798389024808,317520000
2013-04-16,12.98464298248291,12.995913411512714,12.811916234817707,12.842379338154922,305771200
2013-04-17,12.270587921142578,12.812834414856725,12.127715768939478,12.802780912561763,945056000
2013-04-18,11.943111419677734,12.361676076650898,11.872740958158012,12.337305744928175,666299200
2013-04-19,11.896803855895996,12.173105539088168,11.731387599604108,11.818817839221774,609274400
2013-04-22,12.144773483276367,12.25230991048127,11.919346962403148,11.961080502962467,429920400
2013-04-23,12.372029304504395,12.440571091700303,12.149037474665477,12.306837328365603,664238400
2013-04-24,12.351617813110352,12.649852672941114,11.95681436135933,11.988496837883668,969651200
2013-04-25,12.440569877624512,12.609945191080573,12.398530485070545,12.527390008570427,384837600
2013-04-26,12.709256172180176,12.757083306266106,12.436610189841863,12.484133091456526,764097600
2013-04-29,13.102842330932617,13.209463613919944,12.794553958479046,12.808262316182464,640326400
2013-04-30,13.488506317138672,13.563750984558215,13.162245439207533,13.254549089550917,691538400
2013-05-01,13.382189750671387,13.554002199895464,13.232920603258027,13.539684563581444,506909200
2013-05-02,13.57197380065918,13.665494361339356,13.42300809993046,13.458040382813829,421828400
2013-05-03,13.707841873168945,13.806847581927713,13.682556412228534,13.748356854110849,361300800
2013-05-06,14.034708976745605,14.080098172549354,13.839743191350802,13.88239104176836,496641600
2013-05-07,13.972258567810059,14.18824242227089,13.82116081402536,14.164481383723766,483753200
2013-05-08,14.130060195922852,14.176669584481093,13.885441031385161,13.983836641005132,472598000
2013-05-09,14.00678539276123,14.197827313569025,13.97029460736648,14.100007050468143,398487600
2013-05-10,13.890259742736816,14.096941510272469,13.813904550115486,14.0435842579819,334852000
2013-05-13,13.944541931152344,14.041443500202588,13.845188754042807,13.845495000340128,316948800
2013-05-14,13.610905647277832,13.958644943637534,13.558467943916472,13.917247661807135,447118000
2013-05-15,13.150628089904785,13.52320699033329,12.951613860977503,13.466783978621569,741613600
2013-05-16,13.326336860656738,13.42661121900963,12.845512227322036,12.978597514550717,603204000
2013-05-17,13.285856246948242,13.49529752332775,13.216860782335424,13.463406158976035,427904400
2013-05-20,13.582387924194336,13.670396048440379,13.188957323975975,13.24446076823736,451578400
2013-05-21,13.482114791870117,13.660584301678398,13.314684886433563,13.435811012904654,456022000
2013-05-22,13.533935546875,13.748590381744318,13.437954387119742,13.616730924693158,443038400
2013-05-23,13.558161735534668,13.681434842739106,13.363439913371142,13.368346403469644,353021200
2013-05-24,13.65046215057373,13.666101177331187,13.50357779753015,13.51860351306496,276166800
2013-05-28,13.536698341369629,13.833227431320923,13.518606884050401,13.79612414019895,386145200
2013-05-29,13.644330978393555,13.72252694213937,13.474140774690555,13.492540113986113,330576400
2013-05-30,13.847637176513672,13.937178977155547,13.63083616337494,13.665794084153736,353519600
